"time","ax0ra4","ax1ra4","ax2ra4","ax3ra4","ax4ra4","ax6ra4","ax7ra4","C6221","ax0ra5","ax1ra5","ax2ra5","ax3ra5","ax4ra5","ax6ra5","ax7ra5","C600","C601","M54","M55","np","IO115","M29","M210","IO214","lazer6","C7021","C7016","C7017","C7018","C7019","C6214","lazer2","dwgn12","last1","last2","last3","last4","last5","last6","last7","date","datetime","noDup","timeDiff"
"17:38:21:750:",511.72,510.67,498.54,100,125,1447.49,1632499,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,1,1,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:21",1,0
"17:38:21:812:",511.72,510.67,498.54,100,125,1447.49,1632499,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,1,1,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:21",2,0
"17:38:21:937:",511.72,510.67,498.54,100,125,1447.49,1632499,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,1,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:21",1,0
"17:38:22:000:",511.72,510.66,498.54,100,125,1447.49,1632499,0,0,-1,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,1,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:22",1,0
"17:38:22:062:",510.78,508.84,498.54,100,125,1447.49,1632499,0,-23,-36,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:22",1,0
"17:38:22:125:",509.28,507.44,498.54,100,125,1447.49,1632499,0,-25,-23,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:22",1,0
"17:38:22:187:",506.98,504.65,498.54,100,125,1447.49,1632499,0,-56,-64,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:22",1,0
"17:38:22:250:",501.82,499.42,498.54,100,125,1447.49,1632499,0,-99,-95,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:22",1,0
"17:38:22:312:",494.85,492.74,498.54,100,125,1447.49,1632499,0,-123,-118,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:22",1,0
"17:38:22:375:",484.95,483.08,498.54,100,125,1447.49,1632499,0,-157,-155,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:22",1,0
"17:38:22:437:",475.67,473.9,498.54,100,125,1447.49,1632499,0,-181,-178,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:22",1,0
"17:38:22:500:",463.36,461.72,498.54,100,125,1447.49,1632499,0,-212,-210,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:22",1,0
"17:38:22:562:",449.45,447.94,498.54,100,125,1447.49,1632499,0,-226,-225,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:22",1,0
"17:38:22:625:",435.81,434.36,498.54,100,125,1447.49,1632499,0,-213,-213,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:22",1,0
"17:38:22:687:",420.33,418.94,498.54,100,125,1447.49,1632499,0,-222,-221,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:22",1,0
"17:38:22:750:",408.48,407.1,498.54,100,125,1447.49,1632499,0,-216,-214,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:22",1,0
"17:38:22:812:",394.82,393.53,498.54,100,125,1447.49,1632499,0,-219,-219,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:22",1,0
"17:38:22:875:",381.28,380.03,498.54,100,125,1447.49,1632499,0,-216,-215,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:22",1,0
"17:38:22:937:",367.93,366.73,498.54,100,125,1447.49,1632499,0,-206,-206,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:22",1,0
"17:38:23:000:",354.07,352.89,498.54,100,125,1447.49,1632499,0,-193,-192,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:23",1,0
"17:38:23:062:",343.97,342.81,498.54,100,125,1447.49,1632499,0,-178,-178,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:23",1,0
"17:38:23:125:",333.37,332.17,498.54,100,125,1447.49,1632499,0,-164,-166,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:23",1,0
"17:38:23:187:",323.67,322.25,498.54,100,125,1447.49,1632499,0,-147,-153,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:23",1,0
"17:38:23:250:",314.93,313.21,498.54,100,125,1447.49,1632499,0,-133,-137,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:23",1,0
"17:38:23:312:",306.1,304.08,498.54,100,125,1447.49,1632499,0,-120,-123,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:23",1,0
"17:38:23:375:",299.97,297.77,498.54,100,125,1447.49,1632499,0,-107,-110,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:23",1,0
"17:38:23:437:",293.76,291.39,498.54,100,125,1447.49,1632499,0,-93,-96,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:23",1,0
"17:38:23:500:",288.39,285.9,498.54,100,125,1447.49,1632499,0,-80,-82,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:23",1,0
"17:38:23:562:",283.87,281.28,498.54,100,125,1447.49,1632499,0,-66,-67,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:23",1,0
"17:38:23:625:",279.8,277.12,498.54,100,125,1447.49,1632499,0,-52,-53,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:23",1,0
"17:38:23:687:",277.37,274.66,498.54,100,125,1447.49,1632499,0,-39,-40,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:23",1,0
"17:38:23:750:",275.38,272.63,498.54,100,125,1447.49,1632499,0,-26,-27,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:23",1,0
"17:38:23:812:",274.25,271.19,498.54,100,125,1447.49,1632499,0,-13,-27,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:23",1,0
"17:38:23:875:",273.16,269.39,498.54,100,125,1447.49,1632499,0,-24,-23,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,0,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:23",1,0
"17:38:23:937:",272.99,269.51,498.54,100,125,1447.49,1632499,0,9,2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:23",1,0
"17:38:24:000:",273.17,269.52,498.54,100,125,1447.49,1632499,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:24",1,0
"17:38:24:062:",273.18,269.52,498.54,100,125,1447.49,1632499,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:24",3,0
"17:38:24:250:",273.18,269.51,498.54,100,125,1447.49,1632499,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:24",1,0
"17:38:24:312:",273.18,269.52,498.54,100,125,1447.49,1632499,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:24",1,0
"17:38:24:375:",273.18,269.51,498.54,100,125,1447.49,1632499,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:24",3,0
"17:38:24:562:",273.17,269.51,498.54,100,125,1447.49,1632499,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:24",3,0
"17:38:24:750:",273.16,269.51,498.54,100,125,1447.49,1632499,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:24",1,0
"17:38:24:812:",273.14,269.51,498.54,100,125,1447.49,1632499,0,-1,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:24",1,0
"17:38:24:875:",272.81,269.49,498.54,100,125,1447.49,1632499,0,-4,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:24",1,0
"17:38:24:937:",272.65,269.48,498.54,100,125,1447.49,1632499,0,-8,0,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:24",1,0
"17:38:25:000:",272.38,269.45,498.54,100,125,1447.49,1632499,0,-6,-1,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:25",1,0
"17:38:25:062:",272.12,269.36,498.54,100,125,1447.49,1632499,0,-4,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:25",1,0
"17:38:25:125:",271.84,269.21,498.54,100,125,1447.49,1632499,0,-5,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:25",1,0
"17:38:25:187:",271.45,268.99,498.54,100,125,1447.49,1632499,0,-6,-3,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:25",1,0
"17:38:25:250:",271.15,268.77,498.54,100,125,1447.49,1632499,0,-6,-4,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:25",1,0
"17:38:25:312:",270.8,268.48,498.54,100,125,1447.49,1632499,0,-5,-5,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:25",1,0
"17:38:25:375:",270.43,268.13,498.54,100,125,1447.49,1632499,0,-6,-5,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:25",1,0
"17:38:25:437:",270.02,267.87,498.54,100,125,1447.49,1632499,0,-7,-4,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:25",1,0
"17:38:25:500:",269.57,267.62,498.54,100,125,1447.49,1632499,0,-7,-4,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:25",1,0
"17:38:25:562:",269.22,267.42,498.54,100,125,1447.49,1632499,0,-7,-4,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:25",1,0
"17:38:25:625:",268.81,267.19,498.54,100,125,1447.49,1632499,0,-7,-4,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:25",1,0
"17:38:25:687:",268.42,266.95,498.54,100,125,1447.49,1632499,0,-6,-4,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:25",1,0
"17:38:25:750:",268.03,266.72,498.54,100,125,1447.49,1632499,0,-6,-4,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:25",1,0
"17:38:25:812:",267.62,266.47,498.54,100,125,1447.49,1632499,0,-6,-4,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:25",1,0
"17:38:25:875:",267.31,266.29,498.54,100,125,1447.49,1632499,0,-6,-3,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:25",1,0
"17:38:25:937:",266.97,266.08,498.54,100,125,1447.49,1632499,0,-5,-3,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:25",1,0
"17:38:26:000:",266.66,265.89,498.54,100,125,1447.49,1632499,0,-5,-3,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:26",1,0
"17:38:26:062:",266.36,265.71,498.54,100,125,1447.49,1632499,0,-5,-3,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:26",1,0
"17:38:26:125:",266.05,265.52,498.54,100,125,1447.49,1632499,0,-4,-3,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:26",1,0
"17:38:26:187:",265.83,265.39,498.54,100,125,1447.49,1632499,0,-4,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:26",1,0
"17:38:26:250:",265.59,265.24,498.54,100,125,1447.49,1632499,0,-4,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:26",1,0
"17:38:26:312:",265.37,265.11,498.54,100,125,1447.49,1632499,0,-3,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:26",1,0
"17:38:26:375:",265.17,264.98,498.54,100,125,1447.49,1632499,0,-3,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:26",1,0
"17:38:26:437:",264.97,264.86,498.54,100,125,1447.49,1632499,0,-3,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:26",1,0
"17:38:26:500:",264.84,264.77,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,0,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:26",1,0
"17:38:26:562:",264.69,264.68,498.54,100,125,1447.49,1632499,0,-2,-1,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:26",1,0
"17:38:26:625:",264.58,264.58,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:26",1,0
"17:38:26:687:",264.47,264.48,498.54,100,125,1447.49,1632499,0,-1,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:26",1,0
"17:38:26:750:",264.36,264.36,498.54,100,125,1447.49,1632499,0,-1,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:26",1,0
"17:38:26:812:",264.26,264.27,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:26",1,0
"17:38:26:875:",264.16,264.16,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:26",1,0
"17:38:26:937:",264.06,264.06,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:26",1,0
"17:38:27:000:",263.95,263.95,498.54,100,125,1447.49,1632499,0,-1,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:27",1,0
"17:38:27:062:",263.83,263.83,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:27",1,0
"17:38:27:125:",263.74,263.74,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:27",1,0
"17:38:27:187:",263.64,263.64,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:27",1,0
"17:38:27:250:",263.53,263.53,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:27",1,0
"17:38:27:312:",263.43,263.43,498.54,100,125,1447.49,1632499,0,-1,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:27",1,0
"17:38:27:375:",263.31,263.31,498.54,100,125,1447.49,1632499,0,-1,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:27",1,0
"17:38:27:437:",263.22,263.23,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:27",1,0
"17:38:27:500:",263.12,263.12,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:27",1,0
"17:38:27:562:",263.01,263.02,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:27",1,0
"17:38:27:625:",262.91,262.91,498.54,100,125,1447.49,1632499,0,-1,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:27",1,0
"17:38:27:687:",262.79,262.79,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:27",1,0
"17:38:27:750:",262.7,262.7,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:27",1,0
"17:38:27:812:",262.6,262.6,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:27",1,0
"17:38:27:875:",262.49,262.49,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:27",1,0
"17:38:27:937:",262.39,262.39,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:27",1,0
"17:38:28:000:",262.27,262.27,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:28",1,0
"17:38:28:062:",262.18,262.18,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:28",1,0
"17:38:28:125:",262.07,262.07,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:28",1,0
"17:38:28:187:",261.97,261.97,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:28",1,0
"17:38:28:250:",261.87,261.87,498.54,100,125,1447.49,1632499,0,-2,-1,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:28",1,0
"17:38:28:312:",261.75,261.75,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:28",1,0
"17:38:28:375:",261.66,261.66,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:28",1,0
"17:38:28:437:",261.56,261.56,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:28",1,0
"17:38:28:500:",261.45,261.45,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:28",1,0
"17:38:28:562:",261.35,261.35,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:28",1,0
"17:38:28:625:",261.23,261.23,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:28",1,0
"17:38:28:687:",261.14,261.14,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:28",1,0
"17:38:28:750:",261.03,261.03,498.54,100,125,1447.49,1632499,0,-1,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:28",1,0
"17:38:28:812:",260.93,260.93,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:28",1,0
"17:38:28:875:",260.83,260.83,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:28",1,0
"17:38:28:937:",260.71,260.71,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:28",1,0
"17:38:29:000:",260.62,260.62,498.54,100,125,1447.49,1632499,0,-2,-2,0,0,0,0,0,1,0,0,0,3,1,1,1,0,0,1,0,1,1,0,0,1,50,0,0,0,0,0,0,0,"04042016","2016-04-04 17:38:29",1,0
